0.1 0.028 -0.206 -0.334 -0.570 -158.2589764225   -158.2832783007   -157.8850930571
0.2 0.028 -0.251 -0.378 -0.621 -158.2936849837   -158.3242371632   -157.9188186695
0.3 0.030 -0.284 -0.410 -0.655 -158.3346752897   -158.3681358935   -157.9524717184
0.35 0.031 -0.297 -0.422 -0.669 -158.3526498497   -158.3868243885   -157.9661389848
0.36 0.031 -0.299 -0.425 -0.672 -158.3559269483   -158.3901638606   -157.9685792187
0.37 0.031 -0.302 -0.427 -0.674 -158.3590231438   -158.3933702423   -157.9709224203
0.38 0.031 -0.304 -0.429 -0.677 -158.3619978534   -158.3964405990   -157.9730895745
0.39 0.031 -0.306 -0.431 -0.665 -158.3648422681   -158.3993745540   -157.9715383609
0.4 0.031 -0.308 -0.433 -0.667 -158.3675526546   -158.4021705683   -157.9736830844
0.41 0.031 -0.310 -0.435 -0.669 -158.3701288903   -158.4048278349   -157.9757120460
0.42 0.032 -0.312 -0.437 -0.671 -158.3725702222   -158.4073470713   -157.9776299198
0.43 0.032 -0.314 -0.439 -0.673 -158.3748818842   -158.4097276493   -157.9794076547
0.44 0.032 -0.316 -0.440 -0.675 -158.3770587506   -158.4119665384   -157.9811984308
0.45 0.032 -0.317 -0.442 -0.676 -158.3791098336   -158.4140707596   -157.9827972584
0.5 0.032 -0.325 -0.450 -0.688 -158.3874504174   -158.4226290076   -157.9893590250
0.6 0.032 -0.337 -0.461 -0.700 -158.3955780073   -158.4310109451   -157.9940272054
0.7 0.032 -0.345 -0.469 -0.708 -158.3952256726   -158.4307815072   -157.9916248269
0.8 0.032 -0.351 -0.475 -0.714 -158.3900660931   -158.4256765565   -157.9853151771
0.9 0.032 -0.355 -0.479 -0.718 -158.3831562862   -158.4187908662   -157.9778915243
1 0.032 -0.357 -0.482 -0.721 -158.3766195400   -158.4122950394   -157.9711424562
2 0.033 -0.364 -0.488 -0.728 -158.4155569044   -158.4512651160   -158.0104497894
