0.1 0.030 -0.206 -0.346 -0.611 -330.9946038519   -331.0179870733   -330.6021234372
0.2 0.026 -0.250 -0.390 -0.624 -331.0150394350   -331.0432284323   -330.6120257014
0.3 0.027 -0.283 -0.422 -0.655 -331.0417723298   -331.0727417794   -330.6325590724
0.35 0.028 -0.296 -0.434 -0.667 -331.0550186369   -331.0867610975   -330.6427088212
0.36 0.028 -0.298 -0.436 -0.669 -331.0575778646   -331.0894430409   -330.6446460896
0.37 0.028 -0.300 -0.438 -0.671 -331.0601007016   -331.0920792230   -330.6465650126
0.38 0.028 -0.302 -0.440 -0.673 -331.0625818590   -331.0946674165   -330.6484698116
0.39 0.028 -0.304 -0.442 -0.675 -331.0650247072   -331.0972072833   -330.6503570895
0.4 0.028 -0.306 -0.444 -0.677 -331.0674254400   -331.0996984952   -330.6522261094
0.41 0.028 -0.308 -0.446 -0.678 -331.0697832238   -331.1021398466   -330.6540751461
0.42 0.028 -0.310 -0.448 -0.680 -331.0720964911   -331.1045308227   -330.6559195729
0.43 0.028 -0.312 -0.449 -0.681 -331.0743651706   -331.1068717269   -330.6576397812
0.44 0.028 -0.313 -0.451 -0.683 -331.0765887633   -331.1091619910   -330.6593608834
0.45 0.028 -0.315 -0.453 -0.685 -331.0787677407   -331.1114031208   -330.6610818135
0.5 0.029 -0.322 -0.460 -0.693 -331.0889996687   -331.1218848752   -330.6691310272
0.6 0.029 -0.333 -0.470 -0.699 -331.1065027425   -331.1396877563   -330.6838936778
0.7 0.029 -0.340 -0.477 -0.706 -331.1210954455   -331.1544311490   -330.6967686173
0.8 0.029 -0.344 -0.482 -0.710 -331.1339708323   -331.1673830155   -330.7086614578
0.9 0.029 -0.347 -0.485 -0.713 -331.1459450411   -331.1793970578   -330.7200895323
1 0.029 -0.349 -0.487 -0.715 -331.1574314835   -331.1909039546   -330.7312804359
2 0.029 -0.354 -0.492 -0.719 -331.2362660659   -331.2697563980   -330.8099651077
