0.001 0.086 -0.118 -0.285 -0.517 -155.3229551578   -155.3406017917   -155.1013613416
0.031 0.068 -0.136 -0.302 -0.535 -155.3334865516   -155.3500781331   -155.1104130051
0.041 0.062 -0.142 -0.308 -0.541 -155.3408026372   -155.3567948657   -155.1167632079
0.05 0.057 -0.147 -0.314 -0.546 -155.3487001040   -155.3641226424   -155.1237261201
0.051 0.056 -0.148 -0.314 -0.547 -155.3496541754   -155.3649802867   -155.1245681173
0.1 0.034 -0.175 -0.342 -0.575 -155.4089990886   -155.4227853975   -155.1794791259
0.2 0.016 -0.220 -0.390 -0.625 -155.5689495245   -155.5869393429   -155.3359899837
0.3 0.008 -0.252 -0.425 -0.663 -155.7345161101   -155.7587986386   -155.5006398511
0.4 0.002 -0.274 -0.449 -0.690 -155.8810590856   -155.9108938200   -155.6471672287
0.5 -0.002 -0.290 -0.466 -0.710 -156.0027930070   -156.0373378948   -155.7699118042
0.6 -0.005 -0.302 -0.478 -0.723 -156.1028305295   -156.1411748690   -155.8718092689
0.7 -0.007 -0.310 -0.487 -0.733 -156.1867786872   -156.2283676818   -155.9579322799
0.8 -0.009 -0.316 -0.493 -0.740 -156.2604158481   -156.3045396459   -156.0337017787
0.9 -0.009 -0.320 -0.497 -0.745 -156.3279254143   -156.3740115063   -156.1030737525
1 -0.010 -0.323 -0.500 -0.748 -156.3920934241   -156.4396698000   -156.1688132215
2 -0.011 -0.330 -0.508 -0.757 -156.9660723165   -157.0178571231   -156.7486791990
