0.1 -0.004 -0.085 -0.215 -0.647 -8.0635166400   -8.0466250653   -7.7499832930
0.2 0.008 -0.169 -0.257 -0.697 -8.0411007772   -8.0512576004   -7.7530576239
0.3 0.009 -0.197 -0.284 -0.737 -8.0453823612   -8.0559826200   -7.7576801413
0.35 0.009 -0.207 -0.294 -0.753 -8.0474360557   -8.0581283875   -7.7602608891
0.36 0.009 -0.208 -0.295 -0.756 -8.0478350416   -8.0585413021   -7.7607870022
0.37 0.009 -0.210 -0.297 -0.759 -8.0482303223   -8.0589493241   -7.7613152260
0.38 0.009 -0.211 -0.298 -0.761 -8.0486219805   -8.0593527465   -7.7618451193
0.39 0.009 -0.213 -0.299 -0.764 -8.0490102045   -8.0597518107   -7.7623761110
0.4 0.009 -0.214 -0.301 -0.767 -8.0493952385   -8.0601467296   -7.7629076897
0.41 0.009 -0.215 -0.302 -0.769 -8.0497770810   -8.0605378574   -7.7634397277
0.42 0.009 -0.217 -0.303 -0.771 -8.0501559600   -8.0609253057   -7.7639716579
0.43 0.009 -0.218 -0.304 -0.774 -8.0505320049   -8.0613093400   -7.7645030773
0.44 0.009 -0.219 -0.305 -0.776 -8.0509054863   -8.0616901999   -7.7650339044
0.45 0.009 -0.220 -0.306 -0.778 -8.0512764054   -8.0620680303   -7.7655635481
0.5 0.009 -0.224 -0.311 -0.788 -8.0530982972   -8.0639180485   -7.7681862982
0.6 0.009 -0.230 -0.317 -0.802 -8.0566101850   -8.0674649380   -7.7732150622
0.7 0.009 -0.234 -0.320 -0.812 -8.0599544716   -8.0708318091   -7.7778268829
0.8 0.009 -0.236 -0.322 -0.820 -8.0630928873   -8.0739817128   -7.7819319843
0.9 0.009 -0.238 -0.324 -0.824 -8.0659556662   -8.0768514286   -7.7854908553
1 0.009 -0.239 -0.325 -0.828 -8.0684819605   -8.0793859033   -7.7884986633
2 0.009 -0.241 -0.327 -0.835 -8.0760330857   -8.0869523210   -7.7967000149
