0.1 0.044 -0.264 -0.450 -0.741 -688.7699796623   -688.7929001679   -688.2582974366
0.2 0.033 -0.315 -0.500 -0.793 -688.8004983296   -688.8292615581   -688.2806775136
0.3 0.032 -0.360 -0.543 -0.837 -688.8489918640   -688.8831421536   -688.3124342857
0.4 0.034 -0.399 -0.579 -0.872 -688.9044059177   -688.9424363951   -688.3484096057
0.45 0.035 -0.416 -0.595 -0.883 -688.9318203853   -688.9712974381   -688.3666083993
0.46 0.035 -0.419 -0.598 -0.884 -688.9371672268   -688.9769001900   -688.3701882820
0.47 0.036 -0.422 -0.601 -0.885 -688.9424557158   -688.9824339737   -688.3737643341
0.48 0.036 -0.425 -0.604 -0.886 -688.9476804788   -688.9878944636   -688.3773202399
0.49 0.036 -0.428 -0.606 -0.886 -688.9528371436   -688.9932765651   -688.3808550234
0.5 0.036 -0.431 -0.609 -0.886 -688.9579212327   -688.9985769407   -688.3843693385
0.51 0.036 -0.434 -0.612 -0.886 -688.9629290284   -689.0037917576   -688.3878904080
0.52 0.037 -0.436 -0.614 -0.885 -688.9678562704   -689.0089175049   -688.3913797528
0.53 0.037 -0.439 -0.617 -0.883 -688.9726995683   -689.0139507017   -688.3949122504
0.54 0.037 -0.442 -0.619 -0.880 -688.9774559097   -689.0188886351   -688.3984677530
0.55 0.037 -0.444 -0.622 -0.878 -688.9821223771   -689.0237287315   -688.4019839961
0.6 0.038 -0.456 -0.633 -0.877 -689.0040195210   -689.0463854154   -688.4187476759
0.7 0.039 -0.477 -0.652 -0.884 -689.0400474223   -689.0834887670   -688.4493498308
0.8 0.040 -0.492 -0.667 -0.894 -689.0654590137   -689.1095511296   -688.4738503094
0.9 0.040 -0.505 -0.679 -0.904 -689.0810238124   -689.1254932507   -688.4897956893
1 0.040 -0.514 -0.688 -0.912 -689.0881880798   -689.1328611171   -688.4979404386
2 0.040 -0.545 -0.720 -0.942 -688.9990919433   -689.0436711993   -688.4202836225
