0.1 1.36 -7.4256
0.15 1.3056 -8.0512
0.16 1.3056 -8.16
0.17 0.7344 -8.2416
0.18 0.7344 -8.3504
0.19 0.7344 -8.4592
0.2 0.7344 -8.5408
0.21 0.7344 -8.6496
0.22 0.7616 -8.7312
0.23 0.7616 -8.8128
0.24 0.7616 -8.8944
0.25 0.7616 -8.976
0.27 0.7888 0.7888
0.28 0.7888 0.7888
0.29 0.7888 0.7888
0.3 0.7888 -9.3024
0.32 0.7888 0.7888
0.33 0.7888 0.7888
0.4 0.816 -9.792
0.5 1.4144 -10.0912
0.6 1.4688 -10.2544
0.7 1.4688 -10.3632
0.8 1.496 -10.4176
0.9 1.496 -10.4448
1.0 1.4416 -10.472
2.0 1.4688 -10.472
