0.1 0.030 -0.156 -0.285 -0.593 -117.7569654247   -117.7832376731   -117.4232459227
0.2 0.028 -0.199 -0.327 -0.637 -117.7780129488   -117.8092107639   -117.4474772437
0.25 0.029 -0.216 -0.343 -0.655 -117.7905011714   -117.8231419161   -117.4606263195
0.26 0.029 -0.219 -0.346 -0.658 -117.7929306380   -117.8257949949   -117.4632023728
0.27 0.029 -0.221 -0.349 -0.661 -117.7953209415   -117.8283921521   -117.4657354348
0.28 0.030 -0.224 -0.351 -0.664 -117.7976676582   -117.8309250740   -117.4682053092
0.29 0.030 -0.226 -0.354 -0.667 -117.7999764306   -117.8333886254   -117.4706097235
0.3 0.030 -0.229 -0.356 -0.670 -117.8022284614   -117.8357779128   -117.4729567826
0.31 0.030 -0.231 -0.358 -0.672 -117.8043975978   -117.8380909633   -117.4752320032
0.32 0.030 -0.233 -0.360 -0.675 -117.8064649319   -117.8403258628   -117.4774464156
0.33 0.030 -0.235 -0.362 -0.677 -117.8084873550   -117.8424733977   -117.4795956490
0.34 0.030 -0.237 -0.364 -0.680 -117.8104340029   -117.8445302832   -117.4816724810
0.35 0.030 -0.239 -0.366 -0.682 -117.8123046681   -117.8465035892   -117.4836686570
0.4 0.031 -0.247 -0.374 -0.692 -117.8204185975   -117.8550006926   -117.4924978038
0.5 0.031 -0.258 -0.385 -0.707 -117.8303351061   -117.8653330294   -117.5041459547
