0.1 0.035 -0.153 -0.287 -0.578 -114.9404625411   -114.9663664656   -114.5932137980
0.2 0.030 -0.200 -0.334 -0.628 -115.0439325211   -115.0722939171   -114.6929325312
0.3 0.031 -0.233 -0.366 -0.664 -115.1507348899   -115.1817841236   -114.7985122690
0.35 0.032 -0.245 -0.377 -0.678 -115.1996667712   -115.2316972389   -114.8475308694
0.36 0.032 -0.247 -0.379 -0.680 -115.2089502828   -115.2411849860   -114.8569217307
0.37 0.032 -0.249 -0.381 -0.683 -115.2181926326   -115.2505029346   -114.8661672622
0.38 0.032 -0.251 -0.383 -0.685 -115.2271560015   -115.2596504437   -114.8752770374
0.39 0.033 -0.253 -0.384 -0.687 -115.2359836029   -115.2686285448   -114.8842282784
0.4 0.033 -0.254 -0.386 -0.689 -115.2447054602   -115.2775197483   -114.8930327323
0.41 0.033 -0.256 -0.387 -0.691 -115.2533211168   -115.2861577667   -114.9016903377
0.5 0.034 -0.268 -0.399 -0.706 -115.3231369629   -115.3568197211   -114.9732136106
0.6 0.034 -0.276 -0.406 -0.717 -115.3887255113   -115.4227314490   -115.0409586001
0.7 0.034 -0.281 -0.411 -0.724 -115.4450095742   -115.4793587889   -115.0996799019
0.8 0.034 -0.284 -0.414 -0.729 -115.4958804298   -115.5302832461   -115.1525994979
0.9 0.034 -0.285 -0.415 -0.732 -115.5435613147   -115.5780815204   -115.2021398351
1 0.034 -0.286 -0.416 -0.734 -115.5898792882   -115.6243604653   -115.2498729599
2 0.034 -0.287 -0.417 -0.736 -116.0168641597   -116.0513268439   -115.6822239154
