0.1 0.037 -0.284 -0.263 -0.671 -113.7148494160   -113.6652127290   -113.2900769632
0.2 -0.006 -0.337 -0.314 -0.725 -113.8010073335   -113.7473765892   -113.3642015181
0.3 -0.037 -0.379 -0.356 -0.769 -113.8919735927   -113.8369158815   -113.4450415952
0.4 -0.060 -0.412 -0.388 -0.803 -113.9737680318   -113.9192376666   -113.5194866491
0.45 -0.069 -0.424 -0.402 -0.816 -114.0098889873   -113.9562237180   -113.5531814353
0.46 -0.070 -0.427 -0.404 -0.819 -114.0167228257   -113.9632663458   -113.5596260317
0.47 -0.072 -0.429 -0.406 -0.821 -114.0234282322   -113.9701940744   -113.5659757814
0.48 -0.073 -0.431 -0.409 -0.824 -114.0300068504   -113.9770079757   -113.5722298708
0.5 -0.076 -0.436 -0.413 -0.828 -114.0427908290   -113.9902813729   -113.5844567514
0.54 -0.082 -0.444 -0.420 -0.836 -114.0669155098   -114.0155039799   -113.6078192824
0.6 -0.088 -0.454 -0.430 -0.845 -114.0997799213   -114.0501888601   -113.6403134374
0.7 -0.097 -0.468 -0.443 -0.857 -114.1470235980   -114.1007317537   -113.6885854894
0.8 -0.104 -0.478 -0.453 -0.866 -114.1870765935   -114.1441057864   -113.7310210056
0.9 -0.109 -0.486 -0.461 -0.871 -114.2221540606   -114.1822937350   -113.7691837426
1 -0.113 -0.492 -0.466 -0.875 -114.2539678912   -114.2169649596   -113.8043316525
2 -0.124 -0.509 -0.490 -0.885 -114.5247084378   -114.5010842484   -114.0959735928
