0.001 0.082 -0.092 -0.254 -0.543 -609.4178259603   -609.4389452217   -609.0513872153
0.1 0.053 -0.120 -0.318 -0.606 -613.1463370884   -613.1691085116   -612.7713304688
0.2 0.044 -0.140 -0.362 -0.644 -613.1700850465   -613.1987762956   -612.7956495710
0.3 0.033 -0.144 -0.394 -0.673 -613.2009360194   -613.2309640193   -612.8225336015
0.31 0.034 -0.151 -0.395 -0.673 -609.8364192506   -609.8661854379   -609.4555196455
0.32 0.032 -0.152 -0.398 -0.676 -609.8535382601   -609.8832003776   -609.4719037656
0.33 0.029 -0.157 -0.401 -0.678 -609.8707339949   -609.9000873288   -609.4882088782
0.34 0.028 -0.164 -0.403 -0.681 -609.8876977302   -609.9168422005   -609.5044095150
0.35 0.026 -0.167 -0.406 -0.683 -609.9043306505   -609.9334488170   -609.5204812632
0.36 0.025 -0.169 -0.408 -0.685 -609.9207734803   -609.9499063773   -609.5364421786
0.37 0.024 -0.167 -0.411 -0.687 -609.9370855021   -609.9662054827   -609.5522742901
0.38 0.022 -0.163 -0.413 -0.691 -609.9533776627   -609.9823452855   -609.5679845328
0.39 0.020 -0.162 -0.415 -0.667 -609.9695343837   -609.9983216819   -609.5596240937
0.4 0.015 -0.159 -0.419 -0.676 -613.2297959574   -613.2582330606   -612.8172493945
0.42 0.015 -0.164 -0.421 -0.678 -610.0170500468   -610.0452443786   -609.6013741101
0.45 0.011 -0.168 -0.427 -0.683 -610.0628814910   -610.0906379925   -609.6498058790
0.6 -0.009 -0.184 -0.451 -0.719 -613.2660266911   -613.2909476014   -612.8523821113
0.7 -0.017 -0.192 -0.461 -0.718 -613.2746982794   -613.2984959975   -612.8591775646
0.8 -0.022 -0.199 -0.469 -0.725 -613.2797515815   -613.3028730494   -612.8631643984
0.9 -0.026 -0.203 -0.474 -0.731 -613.2831830724   -613.3059429428   -612.8661124465
1 -0.029 -0.207 -0.479 -0.735 -613.2864711833   -613.3091027002   -612.8692940629
2 -0.035 -0.217 -0.491 -0.748 -613.3749125701   -613.3988656190   -612.9597443778
