0.001 0.063 -0.095 -0.219 -0.477 -194.9832198079   -195.0067021362   -194.6732085755
0.1 0.030 -0.148 -0.273 -0.531 -194.9964347869   -195.0233775936   -194.6885299733
0.2 0.031 -0.192 -0.315 -0.572 -195.0310684645   -195.0646780353   -194.7265056287
0.25 0.032 -0.208 -0.330 -0.588 -195.0506462330   -195.0859410592   -194.7456092061
0.26 0.032 -0.211 -0.333 -0.591 -195.0543267572   -195.0899368204   -194.7491792945
0.27 0.032 -0.214 -0.336 -0.594 -195.0579205016   -195.0938800653   -194.7526529253
0.28 0.032 -0.217 -0.339 -0.597 -195.0614485358   -195.0976544826   -194.7560213520
0.29 0.032 -0.219 -0.341 -0.599 -195.0649149439   -195.1013093358   -194.7592781353
0.3 0.032 -0.221 -0.344 -0.602 -195.0683846490   -195.1048364154   -194.7624195469
0.31 0.033 -0.224 -0.346 -0.604 -195.0716225091   -195.1082303324   -194.7654382241
0.32 0.033 -0.226 -0.348 -0.606 -195.0747991356   -195.1114877247   -194.7683322055
0.33 0.033 -0.228 -0.350 -0.608 -195.0777847270   -195.1146698134   -194.7711284477
0.34 0.033 -0.230 -0.352 -0.610 -195.0806348985   -195.1176381619   -194.7737689725
0.35 0.033 -0.232 -0.354 -0.612 -195.0833545936   -195.1205089923   -194.7762768076
0.4 0.033 -0.241 -0.363 -0.621 -195.0948297077   -195.1323934261   -194.7868949644
0.5 0.034 -0.255 -0.376 -0.634 -195.1073279600   -195.1453071513   -194.7984465133
0.6 0.034 -0.264 -0.385 -0.643 -195.1079873289   -195.1461850895   -194.7991349710
0.7 0.034 -0.269 -0.390 -0.648 -195.1011616865   -195.1393021517   -194.7926430444
0.8 0.034 -0.273 -0.394 -0.651 -195.0905757271   -195.1287456255   -194.7827678909
0.9 0.034 -0.275 -0.396 -0.654 -195.0794950703   -195.1176798088   -194.7725077088
1 0.034 -0.276 -0.398 -0.655 -195.0701072135   -195.1082901533   -194.7638872737
2 0.034 -0.279 -0.400 -0.657 -195.1208136420   -195.1589813057   -194.8175259926
