0.1 0.054 -0.039 -0.321 -0.645 -589.8878094973   -589.8559787773   -589.4435187482
0.2 0.008 -0.077 -0.363 -0.689 -589.9063347703   -589.8708623080   -589.4572327959
0.3 -0.028 -0.102 -0.391 -0.723 -589.9273076962   -589.8861693256   -589.4711562482
0.35 -0.043 -0.112 -0.402 -0.737 -589.9371984855   -589.8930411990   -589.4771602642
0.36 -0.046 -0.114 -0.404 -0.739 -589.9390478740   -589.8943159115   -589.4782710986
0.37 -0.048 -0.115 -0.406 -0.742 -589.9408874873   -589.8955686798   -589.4793429007
0.38 -0.051 -0.117 -0.408 -0.744 -589.9426946489   -589.8967876505   -589.4803867129
0.39 -0.054 -0.119 -0.410 -0.746 -589.9444597730   -589.8979723118   -589.4813928257
0.4 -0.056 -0.120 -0.412 -0.749 -589.9461653668   -589.8991213571   -589.4823595227
0.41 -0.058 -0.122 -0.414 -0.751 -589.9478519281   -589.9002339431   -589.4832910209
0.42 -0.061 -0.123 -0.415 -0.753 -589.9494956708   -589.9013103365   -589.4841806885
0.43 -0.063 -0.124 -0.417 -0.755 -589.9510961292   -589.9023494896   -589.4850330865
0.44 -0.065 -0.126 -0.419 -0.757 -589.9526520223   -589.9033517082   -589.4858499946
0.45 -0.068 -0.127 -0.420 -0.759 -589.9541636511   -589.9043166233   -589.4866263839
0.5 -0.078 -0.133 -0.427 -0.768 -589.9610461614   -589.9085847996   -589.4899721396
0.6 -0.095 -0.143 -0.439 -0.782 -589.9715546527   -589.9145339351   -589.4942298066
0.7 -0.107 -0.150 -0.448 -0.791 -589.9784220600   -589.9177219155   -589.4960621623
0.8 -0.117 -0.155 -0.455 -0.798 -589.9827491573   -589.9192263311   -589.4966249189
0.9 -0.125 -0.159 -0.460 -0.803 -589.9857050809   -589.9200805268   -589.4968912454
1 -0.130 -0.161 -0.463 -0.806 -589.9882645214   -589.9211083435   -589.4976239883
2 -0.148 -0.168 -0.474 -0.811 -590.0482917427   -589.9780743702   -589.5563407581
