0.1 1.496 -5.4672
0.15 0.8704 -6.0384
0.16 0.8704 -6.1472
0.17 0.8704 -6.256
0.18 0.8976 -6.3376
0.19 0.8976 -6.4192
0.2 0.8976 -6.5008
0.21 0.9248 -6.5824
0.22 0.9248 -6.664
0.23 0.9248 -6.7456
0.24 0.952 -6.8
0.25 0.9792 -6.8544
0.26 0.9248 -6.936
0.27 0.9792 -6.9904
0.28 1.36 -7.0448
0.29 1.3328 -7.0992
0.3 1.1968 -7.1536
0.31 1.224 -7.1808
0.32 1.1968 -7.2352
0.33 1.1968 -7.2896
0.34 1.1424 -7.3168
0.35 1.1152 -7.3712
0.4 1.0336 -7.5344
0.5 1.0608 -7.7792
0.6 0.7888 -7.9152
0.7 0.7344 -7.9968
0.8 0.68 -8.0512
0.9 0.6528 -8.0784
1.0 0.6528 -8.0784
2.0 0.68 -8.0784
