0.1 0.029 0.023 -0.264 -0.703 -38.5603548016   -38.5127668999   -38.1330904079
0.2 -0.013 -0.018 -0.315 -0.758 -38.6097251057   -38.5588109342   -38.1733590228
0.3 -0.038 -0.043 -0.350 -0.801 -38.6561935488   -38.6061484749   -38.2176888713
0.4 -0.054 -0.057 -0.375 -0.834 -38.6945410571   -38.6471395501   -38.2580613548
0.45 -0.060 -0.062 -0.384 -0.847 -38.7106510266   -38.6647855828   -38.2759670490
0.46 -0.061 -0.063 -0.385 -0.850 -38.7136518188   -38.6680975234   -38.2793619683
0.47 -0.062 -0.064 -0.387 -0.852 -38.7165834811   -38.6713402953   -38.2826962857
0.48 -0.063 -0.065 -0.388 -0.854 -38.7194480205   -38.6745153944   -38.2859708824
0.49 -0.064 -0.066 -0.390 -0.857 -38.7222475494   -38.6776246021   -38.2891867561
0.5 -0.064 -0.066 -0.391 -0.859 -38.7249841817   -38.6806695049   -38.2923450184
0.51 -0.065 -0.067 -0.393 -0.861 -38.7276600410   -38.6836519818   -38.2954467896
0.52 -0.066 -0.067 -0.394 -0.863 -38.7302772575   -38.6865737966   -38.2984933284
0.53 -0.067 -0.068 -0.395 -0.865 -38.7328379208   -38.6894367094   -38.3014858972
0.54 -0.067 -0.069 -0.396 -0.867 -38.7353441935   -38.6922425831   -38.3044258361
0.55 -0.068 -0.069 -0.397 -0.868 -38.7377981080   -38.6949932517   -38.3073145045
0.6 -0.071 -0.072 -0.403 -0.877 -38.7493538778   -38.7079825481   -38.3210378185
0.7 -0.076 -0.075 -0.410 -0.890 -38.7696441542   -38.7308369147   -38.3454475177
0.8 -0.079 -0.077 -0.415 -0.899 -38.7874621279   -38.7507809576   -38.3668820781
0.9 -0.080 -0.078 -0.419 -0.906 -38.8039206828   -38.7689496369   -38.3863680297
1 -0.082 -0.079 -0.421 -0.911 -38.8197003278   -38.7860811574   -38.4046109691
2 -0.084 -0.081 -0.427 -0.924 -38.9635337591   -38.9345426023   -38.5571574076
