0.1 -0.004 -0.085 -0.215 -0.647 -8.0635166400   -8.0466250653   -7.7499832930
0.2 0.008 -0.169 -0.257 -0.697 -8.0411007772   -8.0512576004   -7.7530576239
0.3 0.009 -0.197 -0.284 -0.737 -8.0453823612   -8.0559826200   -7.7576801413
0.4 0.009 -0.214 -0.301 -0.767 -8.0493952385   -8.0601467296   -7.7629076897
0.5 0.009 -0.224 -0.311 -0.788 -8.0530982972   -8.0639180485   -7.7681862982
0.6 0.009 -0.230 -0.317 -0.802 -8.0566101850   -8.0674649380   -7.7732150622
0.7 0.009 -0.234 -0.320 -0.812 -8.0599544716   -8.0708318091   -7.7778268829
0.8 0.009 -0.236 -0.322 -0.820 -8.0630928873   -8.0739817128   -7.7819319843
0.9 0.009 -0.238 -0.324 -0.824 -8.0659556662   -8.0768514286   -7.7854908553
1 0.009 -0.239 -0.325 -0.828 -8.0684819605   -8.0793859033   -7.7884986633
2 0.009 -0.241 -0.327 -0.835 -8.0760330857   -8.0869523210   -7.7967000149
