0.1 0.050 -0.330 -0.322 -0.756 -55.8596270783   -55.8318973515   -55.3572137541
0.2 0.009 -0.380 -0.370 -0.806 -55.8679307744   -55.8412632052   -55.3653135476
0.3 -0.020 -0.420 -0.407 -0.847 -55.8760753085   -55.8521777171   -55.3753573906
0.4 -0.039 -0.451 -0.434 -0.880 -55.8817332031   -55.8613071462   -55.3841174206
0.5 -0.052 -0.474 -0.454 -0.904 -55.8841090240   -55.8673078692   -55.3902079894
0.6 -0.060 -0.492 -0.468 -0.922 -55.8833723552   -55.8700792028   -55.3934552155
0.65 -0.063 -0.499 -0.474 -0.930 -55.8820535069   -55.8704165418   -55.3941404361
0.66 -0.064 -0.500 -0.475 -0.931 -55.8817277825   -55.8704122716   -55.3942125120
0.67 -0.065 -0.501 -0.476 -0.932 -55.8813835518   -55.8703860150   -55.3942645531
0.68 -0.065 -0.502 -0.477 -0.934 -55.8810217367   -55.8703386079   -55.3942972829
0.69 -0.066 -0.504 -0.478 -0.935 -55.8806432573   -55.8702708983   -55.3943114217
0.7 -0.066 -0.505 -0.478 -0.936 -55.8802490324   -55.8701837324   -55.3943077076
0.71 -0.066 -0.506 -0.479 -0.937 -55.8798399145   -55.8700779396   -55.3942868451
0.72 -0.067 -0.507 -0.480 -0.938 -55.8794168577   -55.8699543569   -55.3942495497
0.73 -0.067 -0.508 -0.481 -0.939 -55.8789807047   -55.8698138052   -55.3941965451
0.74 -0.068 -0.509 -0.482 -0.940 -55.8785323309   -55.8696571154   -55.3941285409
0.75 -0.068 -0.510 -0.482 -0.941 -55.8780725898   -55.8694850895   -55.3940462396
0.8 -0.070 -0.514 -0.486 -0.946 -55.8756321441   -55.8684227767   -55.3934444394
0.9 -0.073 -0.522 -0.491 -0.953 -55.8703404430   -55.8655803846   -55.3915475620
1 -0.074 -0.526 -0.494 -0.959 -55.8650144286   -55.8623035610   -55.3891925460
2 -0.078 -0.539 -0.502 -0.973 -55.8490893180   -55.8537029452   -55.3854603167
