0.1 0.045 -0.126 -0.322 -0.865 -76.3529079536   -76.3797126854   -75.9083600032
0.2 0.030 -0.175 -0.372 -0.917 -76.3602695134   -76.3893280850   -75.9170830804
0.3 0.028 -0.217 -0.413 -0.962 -76.3701109934   -76.4014730971   -75.9290815498
0.4 0.029 -0.250 -0.445 -0.998 -76.3797693374   -76.4126498127   -75.9409042005
0.45 0.029 -0.263 -0.458 -1.014 -76.3838544324   -76.4172613044   -75.9460778623
0.46 0.029 -0.266 -0.460 -1.017 -76.3845903096   -76.4180878789   -75.9470333509
0.47 0.029 -0.268 -0.463 -1.019 -76.3852971418   -76.4188810605   -75.9479605854
0.48 0.029 -0.271 -0.465 -1.022 -76.3859742834   -76.4196404071   -75.9488589910
0.49 0.029 -0.273 -0.467 -1.025 -76.3866211769   -76.4203655620   -75.9497280464
0.5 0.029 -0.275 -0.469 -1.027 -76.3872373613   -76.4210562384   -75.9505673236
0.51 0.029 -0.277 -0.472 -1.030 -76.3878224704   -76.4217122580   -75.9513765266
0.52 0.029 -0.279 -0.474 -1.033 -76.3883762173   -76.4223335060   -75.9521553235
0.53 0.029 -0.281 -0.476 -1.035 -76.3888983940   -76.4229199232   -75.9529041943
0.54 0.029 -0.283 -0.478 -1.037 -76.3893888686   -76.4234715442   -75.9536217273
0.55 0.029 -0.285 -0.480 -1.040 -76.3898475911   -76.4239884739   -75.9543084991
0.6 0.030 -0.294 -0.488 -1.050 -76.3916673973   -76.4260597752   -75.9572825352
0.7 0.030 -0.308 -0.502 -1.068 -76.3930558388   -76.4277980753   -75.9610305218
0.8 0.030 -0.319 -0.513 -1.082 -76.3918760007   -76.4268320777   -75.9622197186
0.9 0.030 -0.327 -0.521 -1.093 -76.3887921556   -76.4238796329   -75.9614361527
1 0.030 -0.332 -0.527 -1.102 -76.3844790328   -76.4196480878   -75.9592879124
2 0.031 -0.350 -0.545 -1.129 -76.3510249727   -76.3863706451   -75.9372994711
