0.1 0.051 -0.109 -0.288 -0.717 -151.4239710078   -151.4606898478   -151.0496086778
0.2 0.045 -0.159 -0.337 -0.768 -151.4318669323   -151.4753479404   -151.0608250723
0.3 0.046 -0.204 -0.378 -0.813 -151.4452536353   -151.4932446154   -151.0729715165
0.4 0.047 -0.239 -0.410 -0.848 -151.4586851971   -151.5090262558   -151.0818285378
0.45 0.048 -0.254 -0.423 -0.863 -151.4641868115   -151.5152338636   -151.0845654062
0.46 0.047 -0.256 -0.425 -0.866 -151.4651540165   -151.5163160995   -151.0849712320
0.47 0.048 -0.259 -0.428 -0.868 -151.4660717184   -151.5173433974   -151.0853299964
0.48 0.048 -0.261 -0.430 -0.871 -151.4669408625   -151.5183152403   -151.0856417825
0.49 0.032 -0.254 -0.432 -0.873 -151.4813856612   -151.5192311079   -151.0859065320
0.5 0.033 -0.257 -0.435 -0.876 -151.4821659027   -151.5200907984   -151.0861295225
0.51 0.048 -0.268 -0.437 -0.878 -151.4692478624   -151.5208940036   -151.0863037806
0.52 0.050 -0.271 -0.439 -0.881 -151.4699146050   -151.5216407507   -151.0864334388
0.53 0.033 -0.263 -0.441 -0.883 -151.4841910035   -151.5223310064   -151.0865183103
0.54 0.033 -0.265 -0.443 -0.885 -151.4847632552   -151.5229646163   -151.0865581536
0.55 0.033 -0.267 -0.445 -0.888 -151.4853178957   -151.5235423355   -151.0865542762
0.6 0.033 -0.276 -0.454 -0.898 -151.4871509690   -151.5256032544   -151.0859028470
0.7 0.033 -0.291 -0.468 -0.892 -151.4870995027   -151.5258646537   -151.0820065595
0.8 0.034 -0.302 -0.480 -0.890 -151.4828612974   -151.5218085072   -151.0763498469
0.9 0.034 -0.311 -0.488 -0.894 -151.4755421094   -151.5146192729   -151.0690227635
1 0.035 -0.317 -0.495 -0.898 -151.4663282770   -151.5054749716   -151.0604762033
2 0.034 -0.337 -0.515 -0.917 -151.4014273931   -151.4408019235   -151.0041392428
