0.1 0.063 -0.071 -0.281 -0.504 -1916.2266239679   -1916.2494952518   -1915.9194016304
0.2 0.033 -0.099 -0.320 -0.545 -1916.2764405237   -1916.2972701665   -1915.9609033956
0.3 0.010 -0.122 -0.347 -0.575 -1916.3340559415   -1916.3514924094   -1916.0070907201
0.4 -0.007 -0.137 -0.365 -0.597 -1916.3890241367   -1916.4031805532   -1916.0516625430
0.5 -0.018 -0.146 -0.378 -0.613 -1916.4380752563   -1916.4496462743   -1916.0928837296
0.6 -0.026 -0.152 -0.387 -0.624 -1916.4814107597   -1916.4911749625   -1916.1310774174
0.7 0.051 -0.226 -0.392 -0.632 -1916.4687118376   -1916.5296240380   -1916.1676335698
0.8 0.053 -0.236 -0.396 -0.637 -1916.5051661218   -1916.5672040198   -1916.2042172224
0.9 0.055 -0.243 -0.398 -0.641 -1916.5429543581   -1916.6057136311   -1916.2422842531
1 0.056 -0.249 -0.400 -0.643 -1916.5828835140   -1916.6461856237   -1916.2826198105
2 0.057 -0.259 -0.402 -0.648 -1917.0006872006   -1917.0653085123   -1916.7026410764
