0.1 0.030 -0.206 -0.346 -0.612 -330.9939618410   -331.0174487375   -330.6010390776
0.2 0.026 -0.250 -0.390 -0.624 -331.0144974773   -331.0427677385   -330.6109733337
0.3 0.027 -0.284 -0.422 -0.656 -331.0413847183   -331.0724137922   -330.6316209060
0.35 0.028 -0.296 -0.434 -0.668 -331.0547222007   -331.0865191124   -330.6417877000
0.36 0.028 -0.299 -0.437 -0.671 -331.0573003414   -331.0892186843   -330.6437955285
0.37 0.028 -0.301 -0.439 -0.672 -331.0598419141   -331.0918724740   -330.6457262120
0.38 0.028 -0.303 -0.441 -0.674 -331.0623442227   -331.0944788555   -330.6476429377
0.39 0.028 -0.305 -0.443 -0.676 -331.0648063794   -331.0970372919   -330.6495432423
0.4 0.028 -0.307 -0.445 -0.678 -331.0672259785   -331.0995462849   -330.6514236431
0.41 0.028 -0.309 -0.446 -0.680 -331.0696020161   -331.1020057881   -330.6532854044
0.42 0.028 -0.310 -0.448 -0.681 -331.0719339075   -331.1044144999   -330.6551408018
0.43 0.028 -0.312 -0.450 -0.683 -331.0742212323   -331.1067734520   -330.6568826239
0.44 0.028 -0.314 -0.451 -0.684 -331.0764635250   -331.1090815435   -330.6586167709
0.45 0.028 -0.315 -0.453 -0.686 -331.0786608375   -331.1113411265   -330.6603510618
0.46 0.028 -0.317 -0.455 -0.688 -331.0808131518   -331.1135512550   -330.6620163103
0.47 0.028 -0.318 -0.456 -0.689 -331.0829206922   -331.1157121162   -330.6636787718
0.48 0.029 -0.320 -0.457 -0.691 -331.0849841881   -331.1178254168   -330.6653084995
0.5 0.029 -0.323 -0.460 -0.693 -331.0889790047   -331.1219124103   -330.6685255441
0.6 0.029 -0.333 -0.471 -0.700 -331.1066429769   -331.1398718078   -330.6833440011
0.7 0.029 -0.340 -0.478 -0.707 -331.1213629598   -331.1547423057   -330.6963189378
0.8 0.029 -0.345 -0.482 -0.712 -331.1343312619   -331.1677869128   -330.7082762688
0.9 0.029 -0.348 -0.486 -0.714 -331.1463684166   -331.1798631966   -330.7197552097
1 0.029 -0.350 -0.488 -0.716 -331.1578943833   -331.1914100582   -330.7309826974
2 0.029 -0.354 -0.492 -0.721 -331.2367411179   -331.2702758935   -330.8096613489
