0.1 0.046 -0.255 -0.309 -0.622 -77.8276995959   -77.8231387057   -77.4732512221
0.15 0.028 -0.279 -0.333 -0.647 -77.8340350618   -77.8301857265   -77.4791176576
0.16 0.024 -0.284 -0.337 -0.651 -77.8354118862   -77.8317445329   -77.4803720739
0.17 0.021 -0.288 -0.341 -0.656 -77.8368000018   -77.8333263167   -77.4815844459
0.18 0.018 -0.292 -0.345 -0.660 -77.8381912876   -77.8349207649   -77.4828891854
0.19 0.016 -0.296 -0.349 -0.664 -77.8395800013   -77.8365189440   -77.4841393934
0.2 0.013 -0.300 -0.353 -0.668 -77.8410030539   -77.8381127311   -77.4853461835
0.21 0.010 -0.304 -0.356 -0.672 -77.8423676350   -77.8396948254   -77.4865759996
0.22 0.008 -0.308 -0.360 -0.676 -77.8437164621   -77.8412585063   -77.4877744519
0.23 0.005 -0.312 -0.363 -0.679 -77.8450227889   -77.8428111098   -77.4889399691
0.24 0.003 -0.315 -0.367 -0.683 -77.8463079339   -77.8443227255   -77.4900677447
0.25 0.001 -0.319 -0.370 -0.686 -77.8475624829   -77.8458005038   -77.4910975319
0.3 -0.009 -0.334 -0.383 -0.701 -77.8531942271   -77.8525589809   -77.4957767503
0.4 -0.023 -0.359 -0.402 -0.723 -77.8606361233   -77.8621897743   -77.5014843218
0.5 -0.033 -0.378 -0.413 -0.737 -77.8629136174   -77.8665869334   -77.5027541952
0.6 -0.039 -0.391 -0.420 -0.746 -77.8611365241   -77.8667419377   -77.5007934130
0.7 -0.044 -0.401 -0.423 -0.751 -77.8568992785   -77.8642281920   -77.4969939165
0.8 -0.047 -0.407 -0.425 -0.754 -77.8516971557   -77.8604988747   -77.4925250576
0.9 -0.049 -0.412 -0.426 -0.755 -77.8466701891   -77.8566824269   -77.4883532288
1 -0.050 -0.415 -0.427 -0.756 -77.8425527514   -77.8535300304   -77.4850839072
2 -0.053 -0.423 -0.427 -0.757 -77.8621609140   -77.8761914334   -77.5085314317
