0.2 0.025 -0.209 -0.337 -0.636 -116.5329928962   -116.5609859063   -116.1818309244
0.3 0.026 -0.241 -0.368 -0.670 -116.5511216438   -116.5816023045   -116.2006337549
0.35 0.027 -0.252 -0.379 -0.684 -116.5580783354   -116.5892662875   -116.2078349208
0.36 0.027 -0.254 -0.381 -0.686 -116.5592162812   -116.5905463617   -116.2090596750
0.37 0.027 -0.256 -0.383 -0.688 -116.5603686368   -116.5918282018   -116.2102141266
0.38 0.027 -0.258 -0.385 -0.690 -116.5613564964   -116.5929325462   -116.2112953359
0.39 0.027 -0.260 -0.387 -0.692 -116.5622822409   -116.5939522882   -116.2123036714
0.4 0.027 -0.261 -0.388 -0.695 -116.5631725807   -116.5948876736   -116.2132392293
0.41 0.027 -0.263 -0.390 -0.696 -116.5640048294   -116.5957406097   -116.2141027694
0.44 0.027 -0.267 -0.394 -0.702 -116.5659313329   -116.5978136177   -116.2162679421
0.45 0.027 -0.269 -0.396 -0.703 -116.5664261478   -116.5983484113   -116.2168525017
0.5 0.028 -0.275 -0.402 -0.711 -116.5677359727   -116.5999343721   -116.2188067954
0.6 0.028 -0.283 -0.410 -0.722 -116.5663575682   -116.5986250745   -116.2186402059
0.7 0.028 -0.288 -0.415 -0.729 -116.5609997344   -116.5934305225   -116.2148220730
0.8 0.028 -0.291 -0.418 -0.733 -116.5542063988   -116.5866218138   -116.2093854795
0.9 0.028 -0.293 -0.420 -0.736 -116.5474826317   -116.5799166044   -116.2039233610
1 0.028 -0.294 -0.421 -0.738 -116.5420528385   -116.5744298691   -116.1995011957
2 0.060 -0.296 -0.422 -0.741 -116.5416620234   -116.6062611359   -116.2350480240
