0.1 0.059 -0.144 -0.343 -0.691 -640.6558564202   -640.6932341076   -640.2605862346
0.2 0.048 -0.180 -0.387 -0.738 -640.6798670499   -640.7218456502   -640.2856279761
0.3 0.044 -0.208 -0.419 -0.776 -640.7159390784   -640.7613944637   -640.3201561263
0.35 0.043 -0.219 -0.432 -0.792 -640.7358645326   -640.7825048833   -640.3387012499
0.36 0.042 -0.221 -0.434 -0.795 -640.7398896620   -640.7867318574   -640.3424295832
0.37 0.042 -0.223 -0.436 -0.798 -640.7439149755   -640.7909479196   -640.3461540609
0.38 0.042 -0.224 -0.438 -0.801 -640.7479348091   -640.7951490031   -640.3498704622
0.39 0.042 -0.226 -0.440 -0.804 -640.7519441934   -640.7993304909   -640.3535750180
0.4 0.042 -0.228 -0.442 -0.806 -640.7559385285   -640.8034875323   -640.3572635486
0.41 0.042 -0.230 -0.444 -0.809 -640.7599131170   -640.8076166018   -640.3609327729
0.42 0.042 -0.231 -0.446 -0.812 -640.7638634698   -640.8117140178   -640.3645790446
0.43 0.042 -0.233 -0.448 -0.814 -640.7677859095   -640.8157754851   -640.3681985956
0.44 0.042 -0.234 -0.450 -0.816 -640.7716763711   -640.8197981233   -640.3717882972
0.45 0.041 -0.236 -0.451 -0.819 -640.7755310145   -640.8237782364   -640.3753450213
0.5 0.041 -0.242 -0.459 -0.830 -640.7941581743   -640.8429407700   -640.3925362584
0.6 0.041 -0.253 -0.470 -0.848 -640.8272085940   -640.8767117746   -640.4230635290
0.7 0.041 -0.260 -0.479 -0.862 -640.8535238597   -640.9034295417   -640.4473443465
0.8 0.040 -0.266 -0.485 -0.873 -640.8728453511   -640.9229534968   -640.4650605025
0.9 0.040 -0.270 -0.489 -0.881 -640.8857276921   -640.9359146938   -640.4766884583
1 0.040 -0.272 -0.492 -0.887 -640.8931358435   -640.9433302831   -640.4831222471
2 0.040 -0.280 -0.501 -0.905 -640.8586841198   -640.9085986438   -640.4458712336
