0.1 0.024 -0.219 -0.355 -0.669 -132.6220938314   -132.6373492060   -132.1882197565
0.2 0.017 -0.265 -0.401 -0.716 -132.6390592410   -132.6580505771   -132.2051738505
0.3 0.017 -0.300 -0.435 -0.753 -132.6569802410   -132.6784432189   -132.2216630019
0.4 0.018 -0.325 -0.458 -0.780 -132.6692315988   -132.6918573162   -132.2328613356
0.5 0.018 -0.341 -0.475 -0.799 -132.6740928375   -132.6970437622   -132.2377430810
0.6 0.018 -0.352 -0.485 -0.812 -132.6725496610   -132.6955816447   -132.2371272739
0.7 0.018 -0.360 -0.492 -0.822 -132.6667789651   -132.6897930451   -132.2327372303
0.8 0.018 -0.364 -0.497 -0.828 -132.6588941162   -132.6818428071   -132.2263707904
0.9 0.018 -0.367 -0.500 -0.832 -132.6505956901   -132.6734705657   -132.2195554917
1 0.018 -0.369 -0.502 -0.835 -132.6430786302   -132.6658878099   -132.2133928748
2 0.018 -0.372 -0.504 -0.842 -132.6552970234   -132.6779467255   -132.2313023460
