0.1 0.030 -0.182 -0.311 -0.593 -539.1536036695   -539.1757024024   -538.7820276628
0.2 0.025 -0.230 -0.356 -0.641 -539.1793306580   -539.2058626857   -538.8060524913
0.3 0.025 -0.263 -0.389 -0.672 -539.2101741319   -539.2394846638   -538.8337496711
0.35 0.025 -0.277 -0.402 -0.684 -539.2246150500   -539.2546559815   -538.8467329054
0.36 0.025 -0.279 -0.405 -0.686 -539.2273512103   -539.2574978966   -538.8492048965
0.37 0.026 -0.281 -0.407 -0.688 -539.2300277528   -539.2602709825   -538.8516286890
0.38 0.026 -0.284 -0.409 -0.690 -539.2325838446   -539.2629738476   -538.8539985961
0.39 0.025 -0.287 -0.411 -0.692 -539.2351894514   -539.2656056250   -538.8563205922
0.4 0.025 -0.289 -0.413 -0.694 -539.2376797029   -539.2681631490   -538.8585880394
0.41 0.025 -0.291 -0.415 -0.696 -539.2401021985   -539.2706475972   -538.8607996083
0.42 0.025 -0.293 -0.417 -0.698 -539.2424567129   -539.2730572529   -538.8629547714
0.43 0.025 -0.295 -0.419 -0.700 -539.2447426529   -539.2753932238   -538.8650527344
0.44 0.025 -0.297 -0.421 -0.702 -539.2469602727   -539.2776582462   -538.8671083289
0.45 0.025 -0.298 -0.422 -0.704 -539.2491092125   -539.2798483062   -538.8690934454
0.5 0.026 -0.306 -0.430 -0.711 -539.2588617694   -539.2897302329   -538.8781546874
0.6 0.026 -0.318 -0.442 -0.724 -539.2737856606   -539.3047574586   -538.8923319959
0.7 0.026 -0.326 -0.450 -0.733 -539.2841993922   -539.3151519368   -538.9025524089
0.8 0.026 -0.331 -0.455 -0.739 -539.2921146167   -539.3230543309   -538.9106461750
0.9 0.026 -0.335 -0.459 -0.743 -539.2993265637   -539.3302397167   -538.9181841464
1 0.026 -0.338 -0.461 -0.747 -539.3070142440   -539.3379001075   -538.9262399602
2 0.026 -0.344 -0.467 -0.754 -539.4254110462   -539.4562335691   -539.0463150372
