0.1 0.045 -0.270 -0.450 -0.745 -688.7642663824   -688.7910554892   -688.2548724537
0.2 0.035 -0.320 -0.500 -0.796 -688.7952019141   -688.8279494516   -688.2782434624
0.3 0.036 -0.365 -0.544 -0.840 -688.8449474210   -688.8828190023   -688.3114169516
0.4 0.037 -0.404 -0.580 -0.876 -688.9019640336   -688.9433098337   -688.3488783441
0.5 0.039 -0.435 -0.609 -0.892 -688.9570589383   -689.0006853658   -688.3861559803
0.55 0.040 -0.448 -0.622 -0.888 -688.9820011665   -689.0264389554   -688.4040684586
0.56 0.040 -0.451 -0.624 -0.886 -688.9867179018   -689.0312969354   -688.4076046276
0.57 0.040 -0.453 -0.627 -0.885 -688.9913378439   -689.0360516084   -688.4111171162
0.58 0.040 -0.456 -0.629 -0.884 -688.9958585140   -689.0407012126   -688.4145833685
0.59 0.041 -0.458 -0.631 -0.883 -689.0002782371   -689.0452436575   -688.4180179162
0.6 0.041 -0.460 -0.633 -0.883 -689.0045952880   -689.0496782051   -688.4212953119
0.61 0.041 -0.463 -0.635 -0.884 -689.0088081372   -689.0540027160   -688.4244965577
0.62 0.041 -0.465 -0.637 -0.886 -689.0129152296   -689.0582165001   -688.4276504350
0.63 0.041 -0.467 -0.639 -0.886 -689.0169157571   -689.0623184754   -688.4305943969
0.64 0.041 -0.469 -0.641 -0.887 -689.0208087464   -689.0663084446   -688.4336352327
0.65 0.041 -0.471 -0.643 -0.887 -689.0245934876   -689.0701854892   -688.4366650148
0.7 0.042 -0.480 -0.652 -0.890 -689.0418809045   -689.0878716397   -688.4514715769
0.8 0.042 -0.496 -0.667 -0.899 -689.0683725748   -689.1149090473   -688.4762890666
0.9 0.043 -0.508 -0.679 -0.908 -689.0848542407   -689.1317016409   -688.4927697766
1 0.043 -0.517 -0.689 -0.916 -689.0927875239   -689.1397987683   -688.5014716397
2 0.043 -0.548 -0.720 -0.945 -689.0067162518   -689.0535772842   -688.4263440150
