0.1 0.039 -0.146 -0.332 -0.574 -1418.7545263133   -1418.7629331661   -1418.3694546608
0.2 0.025 -0.187 -0.376 -0.619 -1418.7832316337   -1418.7991536636   -1418.3934956322
0.3 0.021 -0.210 -0.410 -0.654 -1418.8179373478   -1418.8408787161   -1418.4192793813
0.35 0.019 -0.218 -0.423 -0.667 -1418.8359069238   -1418.8614073131   -1418.4326339893
0.36 0.019 -0.220 -0.426 -0.670 -1418.8395227941   -1418.8654311154   -1418.4352887299
0.37 0.018 -0.222 -0.428 -0.672 -1418.8431293727   -1418.8694201863   -1418.4379678559
0.38 0.018 -0.223 -0.430 -0.674 -1418.8466938966   -1418.8733727188   -1418.4406318441
0.39 0.017 -0.225 -0.433 -0.676 -1418.8502735208   -1418.8772926433   -1418.4432541182
0.4 0.017 -0.227 -0.435 -0.678 -1418.8538376572   -1418.8811722687   -1418.4459106122
0.41 0.016 -0.229 -0.437 -0.678 -1418.8573795582   -1418.8850136871   -1418.4485572108
0.42 0.016 -0.231 -0.439 -0.673 -1418.8609013733   -1418.8888188327   -1418.4511744835
0.43 0.015 -0.232 -0.441 -0.670 -1418.8644003370   -1418.8925809303   -1418.4538811130
0.44 0.015 -0.234 -0.443 -0.669 -1418.8678760430   -1418.8963043744   -1418.4566788682
0.45 0.014 -0.235 -0.444 -0.666 -1418.8713265505   -1418.8999880094   -1418.4595090574
0.5 0.012 -0.242 -0.452 -0.663 -1418.8881837338   -1418.9178139075   -1418.4740492133
0.6 0.009 -0.253 -0.465 -0.671 -1418.9200326176   -1418.9507872026   -1418.5042861370
0.7 0.006 -0.260 -0.473 -0.678 -1418.9500492242   -1418.9813034862   -1418.5336505192
0.8 0.004 -0.265 -0.479 -0.683 -1418.9794602216   -1419.0108956122   -1418.5628074619
0.9 0.003 -0.269 -0.483 -0.687 -1419.0093635628   -1419.0408515374   -1418.5926705197
1 0.001 -0.271 -0.486 -0.689 -1419.0404096002   -1419.0719186301   -1418.6238086554
2 -0.002 -0.276 -0.493 -0.696 -1419.3471211174   -1419.3792134504   -1418.9320141175
