0.1 0.051 -0.109 -0.287 -0.717 -151.4238158255   -151.4605919407   -151.0497144288
0.2 0.045 -0.159 -0.337 -0.768 -151.4317269449   -151.4752644118   -151.0609506354
0.3 0.046 -0.203 -0.377 -0.813 -151.4451484528   -151.4931862224   -151.0731322057
0.4 0.047 -0.239 -0.409 -0.848 -151.4586184574   -151.5089977257   -151.0820306366
0.5 0.033 -0.257 -0.434 -0.876 -151.4821026364   -151.5200916342   -151.0863714656
0.6 0.033 -0.276 -0.454 -0.898 -151.4871378404   -151.5256307457   -151.0861807977
0.7 0.033 -0.291 -0.468 -0.893 -151.4871086158   -151.5259150783   -151.0822771326
0.8 0.034 -0.302 -0.479 -0.890 -151.4828727465   -151.5218780858   -151.0765787786
0.9 0.034 -0.310 -0.488 -0.894 -151.4755892866   -151.5147043849   -151.0692347526
1 0.035 -0.317 -0.494 -0.899 -151.4663852560   -151.5055723827   -151.0606793765
2 0.034 -0.337 -0.514 -0.917 -151.4015181962   -151.4409317040   -151.0043233379
