0.1 0.035 -0.197 -0.354 -0.562 -2129.6860940392   -2129.7027281456   -2129.2994552228
0.2 0.028 -0.242 -0.398 -0.599 -2129.7284733975   -2129.7537020670   -2129.3338764597
0.3 0.030 -0.281 -0.431 -0.620 -2129.7837681613   -2129.8162340575   -2129.3772807904
0.4 0.032 -0.315 -0.456 -0.642 -2129.8443405056   -2129.8811197296   -2129.4279073266
0.5 0.035 -0.337 -0.473 -0.653 -2129.9058476789   -2129.9447948749   -2129.4828411002
0.6 0.035 -0.352 -0.486 -0.672 -2129.9662212542   -2130.0062410675   -2129.5356932871
0.7 0.037 -0.361 -0.494 -0.667 -2130.0253716137   -2130.0658802137   -2129.5986001272
0.8 0.037 -0.368 -0.500 -0.672 -2130.0838589305   -2130.1246434085   -2129.6565284830
0.9 0.035 -0.373 -0.504 -0.676 -2130.1423205998   -2130.1832518732   -2129.7147444212
1 0.037 -0.375 -0.507 -0.678 -2130.2009098046   -2130.2419371917   -2129.7732946663
2 0.039 -0.381 -0.513 -0.684 -2130.6706433223   -2130.7119068152   -2130.2436651105
