0.1 0.030 -0.172 -0.295 -0.543 -195.0544239807   -195.0824462008   -194.7271700875
0.2 0.031 -0.215 -0.338 -0.587 -195.0908298370   -195.1247982916   -194.7636302903
0.25 0.032 -0.232 -0.354 -0.605 -195.1116437273   -195.1472998034   -194.7822892019
0.26 0.032 -0.235 -0.357 -0.608 -195.1154896244   -195.1516367475   -194.7858370196
0.27 0.032 -0.238 -0.360 -0.611 -195.1195394508   -195.1558815149   -194.7893190185
0.28 0.033 -0.240 -0.363 -0.614 -195.1233414704   -195.1600189482   -194.7925116621
0.29 0.033 -0.243 -0.365 -0.616 -195.1272384127   -195.1640446524   -194.7957805459
0.3 0.033 -0.246 -0.368 -0.619 -195.1309717663   -195.1680227951   -194.7990100244
0.31 0.033 -0.248 -0.370 -0.621 -195.1346788016   -195.1718705575   -194.8017957689
0.32 0.033 -0.251 -0.373 -0.625 -195.1382391398   -195.1755089206   -194.8049818448
0.33 0.033 -0.253 -0.375 -0.627 -195.1415564875   -195.1790095474   -194.8078179769
0.34 0.034 -0.255 -0.377 -0.629 -195.1448055999   -195.1824870720   -194.8104483839
0.35 0.034 -0.257 -0.379 -0.630 -195.1478719695   -195.1857387839   -194.8126355939
0.4 0.034 -0.267 -0.388 -0.625 -195.1614644810   -195.1995261027   -194.8154638268
0.5 0.035 -0.280 -0.402 -0.639 -195.1776739560   -195.2162522229   -194.8285605616
0.6 0.035 -0.289 -0.411 -0.648 -195.1817038209   -195.2202259129   -194.8308529709
0.7 0.035 -0.295 -0.416 -0.654 -195.1771477244   -195.2157817294   -194.8256265850
0.8 0.035 -0.299 -0.420 -0.658 -195.1683415216   -195.2069943190   -194.8168319075
0.9 0.035 -0.301 -0.422 -0.661 -195.1585517226   -195.1972090593   -194.8072917754
1 0.035 -0.303 -0.424 -0.662 -195.1500236314   -195.1886898110   -194.7990342060
2 0.036 -0.305 -0.426 -0.665 -195.2016812948   -195.2403508738   -194.8523548495
