0.1 0.033 -0.185 -0.322 -0.583 -582.2567504003   -582.2841935603   -581.9006835463
0.2 0.074 -0.163 -0.362 -0.627 -582.2441060782   -582.3117068198   -581.9246557927
0.25 0.070 -0.176 -0.377 -0.644 -582.2585700529   -582.3283733908   -581.9391848276
0.26 0.070 -0.178 -0.380 -0.648 -582.2615942183   -582.3318093277   -581.9421878831
0.27 0.069 -0.180 -0.382 -0.651 -582.2646552966   -582.3352598826   -581.9452125011
0.28 0.069 -0.182 -0.385 -0.654 -582.2677464718   -582.3387233475   -581.9482550306
0.29 0.068 -0.184 -0.387 -0.657 -582.2708620147   -582.3421953388   -581.9513100508
0.3 0.068 -0.186 -0.389 -0.659 -582.2739964891   -582.3456723455   -581.9543740597
0.31 0.067 -0.188 -0.392 -0.662 -582.2771469378   -582.3491501815   -581.9574469782
0.32 0.067 -0.190 -0.394 -0.665 -582.2803104747   -582.3526243561   -581.9605228943
0.33 0.067 -0.192 -0.396 -0.667 -582.2834807384   -582.3560915565   -581.9635999866
0.34 0.066 -0.194 -0.398 -0.670 -582.2866508368   -582.3595457328   -581.9666763070
0.35 0.066 -0.195 -0.399 -0.672 -582.2898242455   -582.3629867974   -581.9697490175
0.4 0.065 -0.202 -0.408 -0.683 -582.3056031806   -582.3799460073   -581.9850159140
0.5 0.063 -0.212 -0.420 -0.699 -582.3362425566   -582.4122588316   -582.0147118599
0.6 0.063 -0.219 -0.427 -0.711 -582.3655339561   -582.4426658976   -582.0434147167
0.7 0.063 -0.224 -0.432 -0.718 -582.3940586256   -582.4718829041   -582.0715827823
0.8 0.062 -0.227 -0.436 -0.723 -582.4220667657   -582.5003684491   -582.0994255590
0.9 0.063 -0.229 -0.438 -0.727 -582.4494741563   -582.5280982454   -582.1267759404
1 0.063 -0.230 -0.439 -0.730 -582.4759136395   -582.5547239053   -582.1531465051
2 0.063 -0.233 -0.442 -0.734 -582.6159588542   -582.6953886251   -582.2933674445
