0.1 0.030 -0.206 -0.346 -0.611 -330.9946038519   -331.0179870733   -330.6021234372
0.2 0.026 -0.250 -0.390 -0.624 -331.0150394350   -331.0432284323   -330.6120257014
0.3 0.027 -0.283 -0.422 -0.655 -331.0417723298   -331.0727417794   -330.6325590724
0.4 0.028 -0.306 -0.444 -0.677 -331.0674254400   -331.0996984952   -330.6522261094
0.5 0.029 -0.322 -0.460 -0.693 -331.0889996687   -331.1218848752   -330.6691310272
0.6 0.029 -0.333 -0.470 -0.699 -331.1065027425   -331.1396877563   -330.6838936778
0.7 0.029 -0.340 -0.477 -0.706 -331.1210954455   -331.1544311490   -330.6967686173
0.8 0.029 -0.344 -0.482 -0.710 -331.1339708323   -331.1673830155   -330.7086614578
0.9 0.029 -0.347 -0.485 -0.713 -331.1459450411   -331.1793970578   -330.7200895323
1 0.029 -0.349 -0.487 -0.715 -331.1574314835   -331.1909039546   -330.7312804359
2 0.029 -0.354 -0.492 -0.719 -331.2362660659   -331.2697563980   -330.8099651077
