0.1 0.021 -0.179 -0.356 -0.559 -2129.7103980504   -2129.6985264147   -2129.2942450421
0.2 0.004 -0.218 -0.401 -0.596 -2129.7531358249   -2129.7472926101   -2129.3251504388
0.3 -0.005 -0.249 -0.434 -0.617 -2129.8072605992   -2129.8070750693   -2129.3655533517
0.35 -0.007 -0.261 -0.448 -0.629 -2129.8361478721   -2129.8381967525   -2129.3887665995
0.36 -0.008 -0.263 -0.450 -0.631 -2129.8419935748   -2129.8444434991   -2129.3935738258
0.37 -0.008 -0.265 -0.452 -0.633 -2129.8478526414   -2129.8506904322   -2129.3984362914
0.38 -0.009 -0.267 -0.455 -0.635 -2129.8537229482   -2129.8569352282   -2129.4033573084
0.39 -0.009 -0.269 -0.457 -0.637 -2129.8596001117   -2129.8631759731   -2129.4083337457
0.4 -0.010 -0.271 -0.459 -0.639 -2129.8654839373   -2129.8694071527   -2129.4133720662
0.41 -0.010 -0.273 -0.461 -0.640 -2129.8713703014   -2129.8756265516   -2129.4184724623
0.42 -0.010 -0.275 -0.463 -0.641 -2129.8772563886   -2129.8818354185   -2129.4237777789
0.43 -0.011 -0.277 -0.465 -0.641 -2129.8831406005   -2129.8880287893   -2129.4292643235
0.45 -0.011 -0.280 -0.469 -0.643 -2129.8948965882   -2129.9003702404   -2129.4403204541
0.5 -0.013 -0.287 -0.477 -0.647 -2129.9241516748   -2129.9309112718   -2129.4687489279
0.6 -0.014 -0.299 -0.489 -0.657 -2129.9818563554   -2129.9905797274   -2129.5259613090
0.7 -0.015 -0.307 -0.497 -0.664 -2130.0386838894   -2130.0488251516   -2129.5830014271
0.8 -0.016 -0.312 -0.503 -0.670 -2130.0953152055   -2130.1065350967   -2129.6401139816
0.9 -0.016 -0.316 -0.507 -0.674 -2130.1522979899   -2130.1643852245   -2129.6977469202
1 -0.015 -0.318 -0.510 -0.677 -2130.2097460944   -2130.2225426740   -2129.7558664684
2 -0.014 -0.325 -0.517 -0.683 -2130.6765955601   -2130.6915014458   -2130.2254132892
