0.001 0.097 -0.131 -0.283 -0.537 -116.5942277773   -116.6154533624   -116.3530615942
0.011 0.091 -0.137 -0.289 -0.542 -116.5953475568   -116.6163803628   -116.3538980863
0.021 0.085 -0.142 -0.294 -0.548 -116.5982113983   -116.6188238695   -116.3562152663
0.025 0.082 -0.145 -0.297 -0.550 -116.5998021083   -116.6202244607   -116.3575138624
0.031 0.078 -0.148 -0.300 -0.554 -116.6026252840   -116.6227116097   -116.3598628687
0.041 0.072 -0.154 -0.306 -0.560 -116.6084060555   -116.6278861562   -116.3645811292
0.05 0.067 -0.160 -0.312 -0.565 -116.6146262870   -116.6335567275   -116.3698739150
0.051 0.066 -0.160 -0.312 -0.566 -116.6153748540   -116.6342425996   -116.3705132728
0.1 0.044 -0.188 -0.340 -0.594 -116.6617912171   -116.6787406937   -116.4123296769
0.2 0.026 -0.235 -0.389 -0.645 -116.7863203596   -116.8057106783   -116.5317510048
0.3 0.016 -0.268 -0.425 -0.683 -116.9149723599   -116.9386221530   -116.6573072904
0.4 0.006 -0.292 -0.451 -0.711 -117.0278021900   -117.0558628560   -116.7691045918
0.5 0.000 -0.308 -0.469 -0.730 -117.1207397502   -117.1529831505   -116.8628554552
0.6 -0.003 -0.319 -0.482 -0.744 -117.1966258092   -117.2324822095   -116.9406738121
0.7 -0.006 -0.327 -0.491 -0.754 -117.2600397660   -117.2990024494   -117.0064682165
0.8 -0.007 -0.333 -0.497 -0.761 -117.3154808592   -117.3569060929   -117.0642788054
0.9 -0.008 -0.337 -0.502 -0.766 -117.3661722275   -117.4095437637   -117.1170745649
1 -0.009 -0.340 -0.505 -0.769 -117.4143116079   -117.4591573987   -117.1669870278
2 -0.010 -0.346 -0.514 -0.778 -117.8444881951   -117.8936764971   -117.6039416541
