0.1 0.052 -0.070 -0.352 -0.701 -548.4253571521   -548.4022099921   -547.9542064765
0.2 0.012 -0.112 -0.398 -0.750 -548.4465838149   -548.4208853904   -547.9680075244
0.3 -0.017 -0.141 -0.433 -0.788 -548.4714153419   -548.4413066653   -547.9811630958
0.4 -0.038 -0.163 -0.459 -0.818 -548.4945857744   -548.4591437628   -547.9915715148
0.45 -0.046 -0.171 -0.470 -0.830 -548.5048034496   -548.4667215341   -547.9958247986
0.46 -0.047 -0.172 -0.471 -0.832 -548.5067184715   -548.4681247949   -547.9966099298
0.47 -0.049 -0.174 -0.473 -0.835 -548.5085890811   -548.4694903801   -547.9973729801
0.48 -0.050 -0.175 -0.475 -0.837 -548.5104150121   -548.4708181816   -547.9981138651
0.49 -0.051 -0.177 -0.477 -0.839 -548.5121958735   -548.4721084532   -547.9988327012
0.5 -0.053 -0.178 -0.478 -0.841 -548.5139313049   -548.4733620002   -547.9995300344
0.51 -0.054 -0.179 -0.480 -0.843 -548.5156215070   -548.4745782593   -548.0002059741
0.52 -0.055 -0.180 -0.482 -0.845 -548.5172661835   -548.4757575881   -548.0008607272
0.53 -0.056 -0.182 -0.483 -0.847 -548.5188655339   -548.4769007019   -548.0014945176
0.54 -0.058 -0.183 -0.485 -0.849 -548.5204195782   -548.4780077154   -548.0021075542
0.55 -0.059 -0.184 -0.486 -0.851 -548.5219286203   -548.4790790426   -548.0027003400
0.6 -0.064 -0.189 -0.493 -0.859 -548.5288128313   -548.4839165820   -548.0053687290
0.7 -0.072 -0.197 -0.503 -0.873 -548.5395223668   -548.4912413051   -548.0093853939
0.8 -0.078 -0.202 -0.511 -0.886 -548.5468402900   -548.4960504367   -548.0118270937
0.9 -0.083 -0.206 -0.517 -0.894 -548.5517348194   -548.4991392432   -548.0134249405
1 -0.086 -0.209 -0.521 -0.900 -548.5551121157   -548.5012474369   -548.0146373050
2 -0.095 -0.216 -0.534 -0.917 -548.5883021211   -548.5320915702   -548.0457163936
