0.1 0.033 -0.113 -0.310 -0.661 -244.8584524878   -244.8641447192   -244.4569078970
0.2 0.023 -0.150 -0.358 -0.711 -244.8773036200   -244.8888494940   -244.4745374358
0.3 0.022 -0.132 -0.397 -0.706 -244.9002048355   -244.9147294745   -244.4905324380
0.35 0.013 -0.135 -0.413 -0.715 -244.9125521815   -244.9254078009   -244.4993301148
0.36 0.011 -0.137 -0.416 -0.718 -244.9148769541   -244.9272994354   -244.5009637334
0.37 0.009 -0.139 -0.419 -0.721 -244.9171322692   -244.9291039533   -244.5025348196
0.38 0.006 -0.140 -0.422 -0.723 -244.9193059802   -244.9308199880   -244.5040356405
0.39 0.004 -0.141 -0.425 -0.726 -244.9214088875   -244.9324456557   -244.5054659252
0.4 0.002 -0.142 -0.428 -0.729 -244.9234280988   -244.9339811192   -244.5068232704
0.41 0.001 -0.143 -0.431 -0.731 -244.9253610332   -244.9354237922   -244.5081072303
0.42 -0.001 -0.144 -0.433 -0.734 -244.9272041731   -244.9367728665   -244.5093198024
0.43 -0.003 -0.145 -0.436 -0.736 -244.9289565386   -244.9380284187   -244.5104443875
0.44 -0.005 -0.146 -0.438 -0.739 -244.9306238577   -244.9391991507   -244.5114901264
0.45 -0.007 -0.147 -0.441 -0.741 -244.9321882128   -244.9402680163   -244.5124566952
0.5 -0.015 -0.152 -0.453 -0.753 -244.9385774019   -244.9442193206   -244.5160814856
0.6 -0.029 -0.160 -0.471 -0.773 -244.9442670689   -244.9455757713   -244.5175477828
0.7 -0.040 -0.166 -0.480 -0.788 -244.9417439743   -244.9396037824   -244.5124592190
0.8 -0.048 -0.171 -0.486 -0.799 -244.9331441349   -244.9284296638   -244.5026736788
0.9 -0.054 -0.174 -0.491 -0.808 -244.9207485182   -244.9141937968   -244.4901590400
1 -0.059 -0.176 -0.494 -0.815 -244.9065704003   -244.8987473481   -244.4764321884
2 -0.073 -0.179 -0.502 -0.822 -244.8444315684   -244.8350673448   -244.4270344932
