0.1 1.2784 -8.2144
0.2 0.408 -9.2208
0.3 -0.1904 -9.8464
0.31 -0.2448 -9.9008
0.32 -0.272 -9.9552
0.33 -0.3264 -10.0096
0.34 -0.3808 -10.0368
0.35 -0.408 -10.0912
0.36 -0.4624 -10.1184
0.37 -0.4896 -10.1728
0.38 -0.544 -10.2
0.39 -0.5712 -10.2544
0.4 -0.6256 -10.2816
0.41 -0.6528 -10.3088
0.42 -0.68 -10.3632
0.43 -0.7344 -10.3904
0.44 -0.7616 -10.4176
0.45 -0.7888 -10.4448
0.5 -0.9248 -10.5808
0.6 -1.1424 -10.7712
0.7 -1.3056 -10.9072
0.8 -1.3872 -10.9888
0.9 -1.4688 -11.0432
1.0 -1.5232 -11.0976
2.0 -1.6048 -11.1792
