0.001 0.009 -0.343 -0.335 -0.717 -91.6523821291   -91.5207423960   -90.9944617675
0.1 -0.051 -0.401 -0.393 -0.781 -91.6874314593   -91.5497952248   -91.0258922816
0.2 -0.102 -0.456 -0.444 -0.837 -91.7542587126   -91.6069773513   -91.0792221814
0.3 -0.138 -0.494 -0.481 -0.882 -91.8199042059   -91.6652769282   -91.1370149216
0.4 -0.162 -0.518 -0.506 -0.916 -91.8752515682   -91.7165449726   -91.1903659058
0.45 -0.171 -0.526 -0.515 -0.930 -91.8989945820   -91.7392843515   -91.2146019914
0.46 -0.172 -0.527 -0.516 -0.932 -91.9034638890   -91.7436126546   -91.2192543681
0.47 -0.174 -0.529 -0.518 -0.935 -91.9078465248   -91.7478720452   -91.2238408670
0.48 -0.175 -0.530 -0.519 -0.937 -91.9121453988   -91.7520641629   -91.2283629710
0.49 -0.177 -0.531 -0.521 -0.939 -91.9163632749   -91.7561892999   -91.2328227761
0.5 -0.178 -0.532 -0.522 -0.940 -91.9205030463   -91.7602505679   -91.2372096139
0.51 -0.180 -0.533 -0.523 -0.941 -91.9245675331   -91.7642513234   -91.2415499312
0.52 -0.181 -0.534 -0.524 -0.943 -91.9285596035   -91.7681920921   -91.2458319172
0.53 -0.182 -0.535 -0.525 -0.944 -91.9324820569   -91.7720752757   -91.2500570004
0.54 -0.184 -0.536 -0.527 -0.945 -91.9363376609   -91.7758976549   -91.2542264386
0.55 -0.185 -0.537 -0.528 -0.946 -91.9401291152   -91.7796704971   -91.2583424269
0.6 -0.190 -0.541 -0.533 -0.951 -91.9582097793   -91.7977822996   -91.2781660649
0.7 -0.198 -0.546 -0.540 -0.958 -91.9909872743   -91.8309867445   -91.3146521756
0.8 -0.204 -0.549 -0.545 -0.962 -92.0208845520   -91.8614892835   -91.3480896315
0.9 -0.209 -0.550 -0.548 -0.964 -92.0492774971   -91.8906002688   -91.3796638073
1 -0.212 -0.551 -0.551 -0.966 -92.0770865020   -91.9190327609   -91.4101984610
2 -0.221 -0.550 -0.558 -0.965 -92.3521530480   -92.1966756990   -91.6963252466
